game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
7e027de2-c44a-4a2f-b4d0-be7863da39a8,37,Live Chess,Chess.com,2023.06.27,-,daVinc1999,jibrealfiaraz,1/2-1/2,658,,710,,,,draw,,draw,,0,,Game drawn - insufficient material,300,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
4ebbf469-8230-4baf-b920-e7544ef6ee00,38,Live Chess,Chess.com,2023.06.27,-,jibrealfiaraz,fiaraziqbal,0-1,710,,1162,,,,fiaraziqbal,1162,jibrealfiaraz,710,452,,fiaraziqbal won by checkmate,180+2,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
58f8bf8e-5025-4ca8-a20e-ac487d1ff18e,39,Live Chess,Chess.com,2023.06.27,-,fiaraziqbal,jibrealfiaraz,1-0,1162,,710,,,,fiaraziqbal,1162,jibrealfiaraz,710,452,,fiaraziqbal won by resignation,180+2,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
789b0636-bc7b-4c72-9eb7-95d46639ed63,40,Live Chess,Chess.com,2023.06.28,-,alittlebraveninja,jibrealfiaraz,0-1,886,,722,,,,jibrealfiaraz,722,alittlebraveninja,886,-164,,jibrealfiaraz won on time,180+2,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
1692d627-9add-4dfa-bd4d-4ae2722f464d,41,Live Chess,Chess.com,2023.06.28,-,cosmic_anis,jibrealfiaraz,1-0,920,,718,,,,cosmic_anis,920,jibrealfiaraz,718,202,,cosmic_anis won by checkmate,180+2,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
eabb6359-67ec-4fba-9049-5361c9dffa18,42,Live Chess,Chess.com,2023.06.28,-,jibrealfiaraz,fiaraziqbal,0-1,718,,1162,,,,fiaraziqbal,1162,jibrealfiaraz,718,444,,fiaraziqbal won by resignation,180+2,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
eb114f3d-da81-43fc-a995-3a8fbb7a3142,43,Live Chess,Chess.com,2023.06.28,-,fiaraziqbal,jibrealfiaraz,1-0,1162,,718,,,,fiaraziqbal,1162,jibrealfiaraz,718,444,,fiaraziqbal won by resignation,180+2,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
f2d623f0-113a-49cc-afd5-757942abbab9,44,Live Chess,Chess.com,2023.06.28,-,jibrealfiaraz,fiaraziqbal,1-0,718,,1162,,,,jibrealfiaraz,718,fiaraziqbal,1162,-444,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
3e7c42e7-9498-4ce5-8e9f-16515a75e967,45,Live Chess,Chess.com,2023.06.28,-,nalimac,jibrealfiaraz,1/2-1/2,696,,717,,,,draw,,draw,,0,,Game drawn - timeout vs insufficient material,180,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
465897af-7783-4d12-80de-f20ca851ad87,46,Live Chess,Chess.com,2023.06.28,-,jibrealfiaraz,KacperKuzmiuk,0-1,710,,765,,,,KacperKuzmiuk,765,jibrealfiaraz,710,55,,KacperKuzmiuk won by resignation,300,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
50d4ce8d-2fea-4733-b44b-ddaf7efff935,47,Live Chess,Chess.com,2023.06.28,-,Okmugeras,jibrealfiaraz,0-1,655,,717,,,,jibrealfiaraz,717,Okmugeras,655,62,,jibrealfiaraz won by resignation,180,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
6e1b3dac-1221-48d2-8ff6-34b4ff2128d7,48,Live Chess,Chess.com,2023.06.28,-,fiaraziqbal,jibrealfiaraz,0-1,1162,,717,,,,jibrealfiaraz,717,fiaraziqbal,1162,-445,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
8ff8a425-7cdf-4275-a9e6-fd8c932c176d,49,Live Chess,Chess.com,2023.06.28,-,jibrealfiaraz,fiaraziqbal,0-1,717,,1162,,,,fiaraziqbal,1162,jibrealfiaraz,717,445,,fiaraziqbal won by checkmate,180,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
9c361677-2f33-4916-a79d-055b08a5d472,50,Live Chess,Chess.com,2023.06.28,-,fiaraziqbal,jibrealfiaraz,1/2-1/2,1162,,717,,,,draw,,draw,,0,,Game drawn by stalemate,180,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
86f3d26b-3e23-491b-8446-f7e793e37fae,1,Live Chess,Chess.com,2023.06.18,-,HRXLM10,jibrealfiaraz,0-1,242,,603,,,,jibrealfiaraz,603,HRXLM10,242,361,,jibrealfiaraz won - game abandoned,300,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
5a545541-5c7b-4492-8c48-63c90e6ebe5b,2,Live Chess,Chess.com,2023.06.18,-,Gedo_17,jibrealfiaraz,1-0,452,,592,,,,Gedo_17,452,jibrealfiaraz,592,-140,,Gedo_17 won by checkmate,300,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
a8e723e2-bcaa-47b1-88a3-95d2aa220f78,3,Live Chess,Chess.com,2023.06.18,-,jibrealfiaraz,AJil525,1-0,594,,206,,,,jibrealfiaraz,594,AJil525,206,388,,jibrealfiaraz won by resignation,300,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
96c4de4f-e6d1-42e4-996c-ce608c90937d,4,Live Chess,Chess.com,2023.06.18,-,jibrealfiaraz,holi_og47,1-0,605,,730,,,,jibrealfiaraz,605,holi_og47,730,-125,,jibrealfiaraz won by checkmate,300,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
b7634b67-cea7-471d-862e-5001fae089d0,5,Live Chess,Chess.com,2023.06.18,-,elemel123,jibrealfiaraz,1-0,637,,598,,,,elemel123,637,jibrealfiaraz,598,39,,elemel123 won - game abandoned,300,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
47eca931-72ed-4fb7-8e62-6ce25753068b,6,Live Chess,Chess.com,2023.06.18,-,jibrealfiaraz,ambremauve,1-0,606,,575,,,,jibrealfiaraz,606,ambremauve,575,31,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
84ebfc51-697e-4b49-8e3a-c320dcda4588,7,Live Chess,Chess.com,2023.06.18,-,jibrealfiaraz,QuoVadis6,1-0,614,,476,,,,jibrealfiaraz,614,QuoVadis6,476,138,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
6a8ce133-0bcb-49f0-a176-d3b2081d26f0,8,Live Chess,Chess.com,2023.06.18,-,JerryJap,jibrealfiaraz,0-1,529,,620,,,,jibrealfiaraz,620,JerryJap,529,91,,jibrealfiaraz won by resignation,180,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
5cb6e372-3c72-4beb-a64a-87070be56b4f,9,Live Chess,Chess.com,2023.06.18,-,olivierbrandon,jibrealfiaraz,0-1,517,,626,,,,jibrealfiaraz,626,olivierbrandon,517,109,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
bb3b1038-bb50-45c3-a48f-94dc6999c13a,10,Live Chess,Chess.com,2023.06.18,-,jibrealfiaraz,nels1471,1-0,633,,585,,,,jibrealfiaraz,633,nels1471,585,48,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
c64a1bb9-dd6f-4dba-a81e-c6d8b80fbbc4,11,Live Chess,Chess.com,2023.06.18,-,jibrealfiaraz,Asanamrenov,0-1,625,,625,,,,Asanamrenov,625,jibrealfiaraz,625,0,,Asanamrenov won by checkmate,180,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
75d98660-2059-4684-85ad-f1eb8027e8b3,12,Live Chess,Chess.com,2023.06.18,-,fiaraziqbal,jibrealfiaraz,1-0,1164,,625,,,,fiaraziqbal,1164,jibrealfiaraz,625,539,,fiaraziqbal won by resignation,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
f155136e-5466-4650-a302-23462155cf5c,13,Live Chess,Chess.com,2023.06.18,-,jibrealfiaraz,fiaraziqbal,1-0,625,,1164,,,,jibrealfiaraz,625,fiaraziqbal,1164,-539,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
04d39d62-2da4-4460-9b79-0bbdbe2ca7d3,14,Live Chess,Chess.com,2023.06.18,-,fiaraziqbal,jibrealfiaraz,1-0,1164,,625,,,,fiaraziqbal,1164,jibrealfiaraz,625,539,,fiaraziqbal won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
8d86d623-fc64-4086-8dce-3d05e8c08ff8,15,Live Chess,Chess.com,2023.06.18,-,jibrealfiaraz,fiaraziqbal,0-1,625,,1164,,,,fiaraziqbal,1164,jibrealfiaraz,625,539,,fiaraziqbal won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
d5fbb858-ade4-4ba0-9eb6-a4d45e740110,16,Live Chess,Chess.com,2023.06.19,-,67tbird,jibrealfiaraz,1-0,698,,619,,,,67tbird,698,jibrealfiaraz,619,79,,67tbird won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
e8c615ef-7608-43de-8a45-cd39b88aec7d,17,Live Chess,Chess.com,2023.06.19,-,jibrealfiaraz,Happy_DragonVIII,1/2-1/2,618,,590,,,,draw,,draw,,0,,Game drawn by repetition,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
09b4724c-a8b5-416a-9186-539824138556,18,Live Chess,Chess.com,2023.06.19,-,jibrealfiaraz,oralotto,0-1,611,,656,,,,oralotto,656,jibrealfiaraz,611,45,,oralotto won by resignation,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
1818fb4c-0e87-4e90-98d6-691175ed5b75,19,Live Chess,Chess.com,2023.06.19,-,dch3ckmate,jibrealfiaraz,1/2-1/2,592,,611,,,,draw,,draw,,0,,Game drawn by stalemate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
0e880d1e-dd4c-4512-a822-6efd29963c54,20,Live Chess,Chess.com,2023.06.19,-,JakKubanek,jibrealfiaraz,1-0,625,,603,,,,JakKubanek,625,jibrealfiaraz,603,22,,JakKubanek won by resignation,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
04c1c8da-758d-4486-ac27-bf945643680b,21,Live Chess,Chess.com,2023.06.19,-,jibrealfiaraz,akanme,1-0,612,,642,,,,jibrealfiaraz,612,akanme,642,-30,,jibrealfiaraz won by resignation,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
207d8278-858e-4a8d-b65b-ccfa0e33d997,22,Live Chess,Chess.com,2023.06.19,-,Reezieee,jibrealfiaraz,1-0,665,,605,,,,Reezieee,665,jibrealfiaraz,605,60,,Reezieee won by resignation,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
d89e44e6-618c-44f5-979a-283a88179fd2,23,Live Chess,Chess.com,2023.06.20,-,jibrealfiaraz,alasthennars,1/2-1/2,605,,605,,,,draw,,draw,,0,,Game drawn - timeout vs insufficient material,300,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
ab82fae3-c80c-4eee-9969-faa916a72076,24,Live Chess,Chess.com,2023.06.20,-,fiaraziqbal,jibrealfiaraz,1-0,1164,,605,,,,fiaraziqbal,1164,jibrealfiaraz,605,559,,fiaraziqbal won by checkmate,300,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
672db4a1-c8c1-4383-8331-115f270b74bd,25,Live Chess,Chess.com,2023.06.20,-,jibrealfiaraz,fiaraziqbal,0-1,605,,1164,,,,fiaraziqbal,1164,jibrealfiaraz,605,559,,fiaraziqbal won by resignation,300,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
489a0b14-730a-4a83-b98d-f38042803b0d,26,Live Chess,Chess.com,2023.06.21,-,jibrealfiaraz,ZacharyGoldman,0-1,604,,1006,,,,ZacharyGoldman,1006,jibrealfiaraz,604,402,,ZacharyGoldman won by resignation,300,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
33d55a37-766e-481c-817b-44372f9a3290,27,Live Chess,Chess.com,2023.06.21,-,jibrealfiaraz,MeBetterThanU5010,0-1,596,,629,,,,MeBetterThanU5010,629,jibrealfiaraz,596,33,,MeBetterThanU5010 won by checkmate,300,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
8ea646e7-c9d2-46e8-8f23-d4c87c73e7ef,28,Live Chess,Chess.com,2023.06.21,-,tvdberg33,jibrealfiaraz,0-1,519,,602,,,,jibrealfiaraz,602,tvdberg33,519,83,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
5b320a88-0ce8-4ccd-ae85-4509085d22b8,29,Live Chess,Chess.com,2023.06.21,-,fiaraziqbal,jibrealfiaraz,1/2-1/2,1170,,602,,,,draw,,draw,,0,,Game drawn by stalemate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
7e36ecc9-915d-4f81-96a0-011d336d024d,30,Live Chess,Chess.com,2023.06.21,-,jibrealfiaraz,fiaraziqbal,0-1,602,,1170,,,,fiaraziqbal,1170,jibrealfiaraz,602,568,,fiaraziqbal won by resignation,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
52acfe23-5f90-4215-a7f7-ad172218ed85,31,Live Chess,Chess.com,2023.06.21,-,fiaraziqbal,jibrealfiaraz,1-0,1170,,602,,,,fiaraziqbal,1170,jibrealfiaraz,602,568,,fiaraziqbal won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
2944cac1-68b5-488f-a53f-c38ff747bd4d,32,Live Chess,Chess.com,2023.06.21,-,jibrealfiaraz,fiaraziqbal,1-0,602,,1170,,,,jibrealfiaraz,602,fiaraziqbal,1170,-568,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
5083d677-8e7a-42d4-a3e7-54cd1bd83a11,33,Live Chess,Chess.com,2023.06.21,-,OGG123,jibrealfiaraz,0-1,509,,608,,,,jibrealfiaraz,608,OGG123,509,99,,jibrealfiaraz won on time,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
869dd21c-b04a-4744-942c-f41b4e9d6fed,34,Live Chess,Chess.com,2023.06.21,-,Skullrohit,jibrealfiaraz,0-1,564,,615,,,,jibrealfiaraz,615,Skullrohit,564,51,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
23e4d042-f1a6-44e4-a0ca-4fc86bd9ea21,35,Live Chess,Chess.com,2023.06.21,-,fiaraziqbal,jibrealfiaraz,1-0,1170,,615,,,,fiaraziqbal,1170,jibrealfiaraz,615,555,,fiaraziqbal won by resignation,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
0d8ac22d-cf9f-4a08-a3c5-3900249f68a2,36,Live Chess,Chess.com,2023.06.22,-,jibrealfiaraz,juhhzzuuj,1-0,623,,596,,,,jibrealfiaraz,623,juhhzzuuj,596,27,,jibrealfiaraz won - game abandoned,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
d51a0e16-b1b0-4940-912d-802b74f2b944,37,Live Chess,Chess.com,2023.06.22,-,jibrealfiaraz,fiaraziqbal,0-1,623,,1163,,,,fiaraziqbal,1163,jibrealfiaraz,623,540,,fiaraziqbal won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
bcc64837-f68d-494a-a5c6-d4df80361122,38,Live Chess,Chess.com,2023.06.22,-,Zaiph,jibrealfiaraz,1-0,655,,615,,,,Zaiph,655,jibrealfiaraz,615,40,,Zaiph won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
404cf376-37b6-42c5-9a80-e884b9a5e677,39,Live Chess,Chess.com,2023.06.22,-,jibrealfiaraz,gaurangbehere,1-0,624,,672,,,,jibrealfiaraz,624,gaurangbehere,672,-48,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
a7cd36b3-0324-456f-9bbc-eabbabc3090e,40,Live Chess,Chess.com,2023.06.22,-,Dugieboy,jibrealfiaraz,0-1,576,,631,,,,jibrealfiaraz,631,Dugieboy,576,55,,jibrealfiaraz won - game abandoned,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
f8111076-ca6b-45a5-a37a-44ae85df3dc0,41,Live Chess,Chess.com,2023.06.22,-,Xanthcial,jibrealfiaraz,0-1,646,,640,,,,jibrealfiaraz,640,Xanthcial,646,-6,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
b908fbdf-4ba2-489f-a511-c98b6d5f6f87,42,Live Chess,Chess.com,2023.06.22,-,jibrealfiaraz,sala841,1-0,648,,619,,,,jibrealfiaraz,648,sala841,619,29,,jibrealfiaraz won on time,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
93fada7f-41a0-4ac0-90b7-9070507bd368,43,Live Chess,Chess.com,2023.06.22,-,jibrealfiaraz,oscarthedog863,0-1,639,,620,,,,oscarthedog863,620,jibrealfiaraz,639,-19,,oscarthedog863 won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
243965dd-f0ec-4cc7-bb67-07a3d10af6d3,44,Live Chess,Chess.com,2023.06.22,-,Enseley22,jibrealfiaraz,0-1,597,,646,,,,jibrealfiaraz,646,Enseley22,597,49,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
8746bd5a-7fe7-429d-8110-ee0d92a02bc5,45,Live Chess,Chess.com,2023.06.22,-,dens1630,jibrealfiaraz,1-0,682,,639,,,,dens1630,682,jibrealfiaraz,639,43,,dens1630 won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
02685223-326b-4478-8f1c-ee8e1206bc43,46,Live Chess,Chess.com,2023.06.23,-,jibrealfiaraz,heedaelim,0-1,631,,627,,,,heedaelim,627,jibrealfiaraz,631,-4,,heedaelim won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
4070335c-1920-4d4a-9fed-ad9537870cf3,47,Live Chess,Chess.com,2023.06.23,-,MasterOfTheRizz,jibrealfiaraz,0-1,604,,639,,,,jibrealfiaraz,639,MasterOfTheRizz,604,35,,jibrealfiaraz won by resignation,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
72ff9c2b-70bf-41af-bd02-d74b0e2e74fc,48,Live Chess,Chess.com,2023.06.23,-,jibrealfiaraz,KillianRobillard,0-1,631,,659,,,,KillianRobillard,659,jibrealfiaraz,631,28,,KillianRobillard won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
a646b435-bb72-47fb-b48a-b357e5faf30b,49,Live Chess,Chess.com,2023.06.23,-,jibrealfiaraz,FinishingSchool,0-1,623,,629,,,,FinishingSchool,629,jibrealfiaraz,623,6,,FinishingSchool won by checkmate,180+2,,,,,2023-07-21T17:47:31+0000,blitz4.pgn
